leaf_area,perimeter,aspect_ratio,extent,equivalent_diameter,mean_R,mean_G,mean_B,mean_H,mean_S,mean_V,std_G,contrast,energy,homogeneity,correlation,entropy,weight_gram
54530.5,1526.742201924324,3.7621951219512195,0.5389028343281812,263.496468655997,102.36509085643958,109.40776804459567,59.475548396438136,33.0507492941432,122.82357199739376,110.09815029320205,21.34851398088353,0.2906759633201972,0.5256634563611648,0.9237982988014533,0.9321920908344422,4.32827858175801,27.0
46771.5,1340.742201924324,2.542105263157895,0.509660019614253,244.03139832116003,101.29299578059072,107.36301687763714,57.9693670886076,32.45626582278481,124.76255274261604,108.3107805907173,23.26137241425475,0.27618349281047205,0.5424111202497859,0.9312290102270092,0.9344777652999391,4.464407189707816,27.0
53451.5,1342.1391702890396,2.236607142857143,0.4762929498146564,260.8765292727798,93.77013981358189,104.4226401834591,48.53275262612812,34.75532623169108,140.47368323716526,104.80903240124279,18.50395546573169,0.21835812058218612,0.5735128623149648,0.9351622877127423,0.9367633949631881,4.2814740028649085,36.0
65194.5,1426.5411915779114,2.7205882352941178,0.5758214096449391,288.11146367202497,102.09835567769461,114.98114267494648,50.24974568422331,35.40058910162003,147.01211605909236,115.20513793784068,20.65015052898891,0.30322951233780454,0.5110221518231091,0.9125295255407126,0.929890540427799,4.415067375064002,35.0
55408.5,1300.0559099912643,2.565,0.5400438596491228,265.60928695069805,98.25029010086584,111.48986878514684,50.44386325091493,35.193037579219855,145.5733642774257,111.98873516022493,21.441162077493388,0.3010324589058766,0.5182062760899605,0.9122811400283025,0.9295169725587318,4.3793789248664305,33.0
33343.5,1018.315795302391,2.2771084337349397,0.5313874545802256,206.04432231895373,94.52393766448827,101.12538072567052,53.149096608214805,33.20924387142561,125.49628884880386,101.7499778218056,17.05631533904852,0.2770111746465437,0.5458374114169409,0.924830529641477,0.9174928283942266,4.149991267112564,28.0
37970.5,1161.4284936189651,2.81875,0.5261987250554324,219.87619728694258,96.12554854457169,103.4275142167173,53.6446469839786,33.6983459271377,127.86533717639117,104.02648593908233,19.47049536376431,0.302423231587233,0.5375993302345736,0.9210175218574093,0.9173741552006855,4.2865796123213835,25.0
83251.5,1733.8548998832703,2.506172839506173,0.5625595491495875,325.5750327628324,101.39304405747454,113.53899038919022,52.08039537539252,34.71701636692359,144.14629127414597,114.13986820820249,20.535773807432214,0.34264534069339725,0.5111660326590743,0.9096728958904352,0.9224340203957984,4.2649376528267835,37.0
83634.0,1637.8721445798874,2.9767441860465116,0.6078052325581396,326.3221048050233,99.98775099212226,114.10386779600782,45.32863827518806,35.08810045608008,159.35337321566072,114.58894746194397,23.35231838596464,0.3618615342985244,0.4758602937438889,0.8961226014701079,0.9157409597016535,4.514491657086668,45.0
64989.0,1436.381811261177,2.812807881773399,0.5606705028771579,287.65702628789285,104.08984708175947,112.54433715121237,54.57094553429999,33.432268185695136,136.06454855611065,113.03330997928597,19.242155648918157,0.28435957912472504,0.5164152676664171,0.9148228615528939,0.9349559952017575,4.249818921210743,37.0
